"atleta_id","clube_id","idTemporada"
"87742","292.0",2
"82634","292.0",2
"83266","293.0",2
"69018","293.0",2
"69705","293.0",2
"80129","293.0",2
"71113","293.0",2
"50292","293.0",2
"71778","293.0",2
"86765","293.0",2
"74078","293.0",2
"84381","293.0",2
"78176","293.0",2
"82463","293.0",2
"79432","293.0",2
"82466","293.0",2
"73769","293.0",2
"84707","293.0",2
"84794","293.0",2
"84098","293.0",2
"91687","293.0",2
"51319","303.0",2
"42213","303.0",2
"68951","303.0",2
"78965","303.0",2
"38186","303.0",2
"82381","303.0",2
"77551","303.0",2
"69016","303.0",2
"82680","303.0",2
"86148","303.0",2
"87214","303.0",2
"91901","303.0",2
"38150","314.0",2
"60822","314.0",2
"41387","314.0",2
"63020","314.0",2
"49641","314.0",2
"63003","314.0",2
"73863","314.0",2
"73445","314.0",2
"73502","314.0",2
"62107","314.0",2
"91234","314.0",2
"60797","314.0",2
"91761","314.0",2
"88309","314.0",2
"82791","314.0",2
"68698","315.0",2
"62009","315.0",2
"38069","315.0",2
"50313","315.0",2
"63014","315.0",2
"85931","315.0",2
"51293","315.0",2
"54250","315.0",2
"79892","315.0",2
"79193","315.0",2
"73513","315.0",2
"78458","315.0",2
"90872","315.0",2
"82566","315.0",2
"90290","315.0",2
"63119","316.0",2
"72084","316.0",2
"37652","316.0",2
"77911","316.0",2
"68830","316.0",2
"51476","316.0",2
"81950","316.0",2
"81914","316.0",2
"84887","316.0",2
"83688","316.0",2
"63096","316.0",2
"69047","316.0",2
"87747","316.0",2
"80393","316.0",2
"90703","316.0",2
"41859","317.0",2
"37781","317.0",2
"71042","317.0",2
"82337","317.0",2
"68910","317.0",2
"78897","317.0",2
"90321","317.0",2
"84314","317.0",2
"91391","317.0",2
"91741","317.0",2
"70162","",2
"91973","",2
"91947","",2
"38187","",2
"37792","",2
"82567","",2
"72382","",2
"38482","",2
"37633","",2
"38032","",2
"84530","",2
"73529","",2
"61033","",2
"88307","",2
"68922","",2
"71581","",2
"77777","",2
"81847","",2
"87929","",2
"92085","",2
"38768","",2
"74076","",2
"80399","",2
"87227","",2
"90420","",2
"68987","",2
"71719","",2
"77567","",2
"92145","",2
"60802","",2
"85297","",2
"79400","",2
"36802","",2
"70173","",2
"37688","",2
"85984","",2
"92150","",2
"82750","",2
"80363","",2
"92225","",2
"92434","",2
"83817","",2
"92497","",2
"78855","",2
"87552","",2
"72007","",2
"70515","",2
"62131","",2
"87158","",2
"92190","",2
"92574","",2
"92584","",2
"92604","",2
"92631","",2
"37837","",2
"54422","",2
"80288","",2
"74081","",2
"85465","",2
"92841","",2
"92981","",2
"89285","",2
"93108","",2
"93152","",2
"90259","",2
"93282","",2
"86763","",2
"93283","",2
"93377","",2
"93376","",2
"37673","262.0",2
"78578","262.0",2
"69022","262.0",2
"72893","262.0",2
"80913","262.0",2
"91264","262.0",2
"88072","262.0",2
"72167","264.0",2
"75295","264.0",2
"82456","264.0",2
"68744","264.0",2
"38279","264.0",2
"38959","264.0",2
"50880","264.0",2
"62127","264.0",2
"70929","264.0",2
"88056","264.0",2
"90031","264.0",2
"80287","264.0",2
"83255","264.0",2
"88323","264.0",2
"91575","264.0",2
"90890","264.0",2
"38162","266.0",2
"84791","266.0",2
"36650","266.0",2
"84684","266.0",2
"70759","266.0",2
"80188","266.0",2
"80537","266.0",2
"91128","266.0",2
"86444","266.0",2
"37613","267.0",2
"85211","267.0",2
"79584","267.0",2
"61188","267.0",2
"86725","267.0",2
"86189","267.0",2
"88233","267.0",2
"82510","267.0",2
"68920","275.0",2
"38957","275.0",2
"87420","275.0",2
"78968","275.0",2
"89154","275.0",2
"73085","275.0",2
"62069","275.0",2
"70106","275.0",2
"71549","275.0",2
"37919","276.0",2
"88269","276.0",2
"50347","276.0",2
"49675","276.0",2
"78580","276.0",2
"86842","276.0",2
"38246","277.0",2
"38910","277.0",2
"73896","277.0",2
"83257","277.0",2
"86837","277.0",2
"73649","282.0",2
"63219","282.0",2
"68929","282.0",2
"85027","282.0",2
"38138","282.0",2
"68690","282.0",2
"68807","282.0",2
"68953","283.0",2
"42116","283.0",2
"60788","283.0",2
"81905","283.0",2
"81845","283.0",2
"82787","283.0",2
"83189","283.0",2
"89190","283.0",2
"83772","283.0",2
"86759","284.0",2
"83028","284.0",2
"78012","284.0",2
"86757","284.0",2
"89467","284.0",2
"90302","284.0",2
"78435","285.0",2
"37653","285.0",2
"71495","285.0",2
"70360","285.0",2
"38108","285.0",2
"37655","285.0",2
"80280","285.0",2
"89815","285.0",2
"88780","285.0",2
"86512","285.0",2
"84848","290.0",2
"71381","290.0",2
"90285","290.0",2
"82632","290.0",2
"78236","290.0",2
"71121","290.0",2
"84997","290.0",2
"90917","290.0",2
"91267","290.0",2
"73641","290.0",2
"72386","292.0",2
"73806","292.0",2
"87741","292.0",2
"72389","292.0",2
"83511","292.0",2
"91002","292.0",2
"91004","292.0",2
"91003","292.0",2
"89694","292.0",2
"62128","293.0",2
"82469","293.0",2
"38525","293.0",2
"77579","293.0",2
"74271","293.0",2
"88850","293.0",2
"79710","293.0",2
"91186","293.0",2
"90406","293.0",2
"74086","293.0",2
"81369","293.0",2
"37941","303.0",2
"73635","303.0",2
"80949","303.0",2
"60825","303.0",2
"91702","303.0",2
"83395","303.0",2
"72204","303.0",2
"80381","303.0",2
"86618","303.0",2
"68893","314.0",2
"83335","314.0",2
"38178","314.0",2
"71995","314.0",2
"78977","314.0",2
"82616","314.0",2
"89695","314.0",2
"89696","314.0",2
"38287","315.0",2
"55519","315.0",2
"61135","315.0",2
"72099","315.0",2
"51683","315.0",2
"89445","315.0",2
"68974","316.0",2
"81770","316.0",2
"69048","316.0",2
"78967","316.0",2
"87732","316.0",2
"78117","316.0",2
"87586","316.0",2
"77809","316.0",2
"91654","316.0",2
"85210","316.0",2
"63133","316.0",2
"62056","317.0",2
"62119","317.0",2
"60859","317.0",2
"70928","317.0",2
"69019","317.0",2
"70121","317.0",2
"82737","317.0",2
"79228","317.0",2
"81612","317.0",2
"86890","317.0",2
"62120","317.0",2
"89904","317.0",2
"91468","317.0",2
"82653","",2
"84703","",2
"82640","",2
"82397","",2
"91972","",2
"53148","",2
"87197","",2
"87391","",2
"70018","",2
"38247","",2
"79947","",2
"81772","",2
"89479","",2
"62011","",2
"40179","",2
"92078","",2
"68758","",2
"82767","",2
"86485","",2
"73446","",2
"37784","",2
"68952","",2
"42222","",2
"71799","",2
"38508","",2
"69282","",2
"92170","",2
"92146","",2
"68773","",2
"92192","",2
"51820","",2
"92193","",2
"38139","",2
"91740","",2
"38913","",2
"69141","",2
"78756","",2
"78718","",2
"92290","",2
"50402","",2
"38960","",2
"53865","",2
"88140","",2
"73540","",2
"92504","",2
"83438","",2
"40758","",2
"54797","",2
"92623","",2
"92617","",2
"53189","",2
"92630","",2
"88165","",2
"72724","",2
"92663","",2
"68787","",2
"61149","",2
"92696","",2
"92764","",2
"92811","",2
"93151","",2
"93281","",2
"89444","",2
"41327","262.0",2
"45125","264.0",2
"81031","264.0",2
"62139","266.0",2
"79343","267.0",2
"36940","275.0",2
"70163","276.0",2
"91274","277.0",2
"40025","282.0",2
"62136","283.0",2
"43618","284.0",2
"73766","285.0",2
"39042","290.0",2
"87211","292.0",2
"86486","293.0",2
"37245","303.0",2
"37306","314.0",2
"60780","315.0",2
"73317","316.0",2
"79866","317.0",2
"62137","",2
"91970","",2
"79437","",2
"60752","",2
"73717","",2
"41258","",2
"84863","",2
"37246","",2
"36856","",2
"92083","",2
"72767","",2
"40990","",2
"37187","",2
"92273","",2
"51365","",2
"70323","",2
"37085","",2
"92522","",2
"37281","",2
"50281","",2
"92702","",2
"37086","",2
"73580","",2
"92837","",2
"92901","",2
"93028","",2
"93153","",2
"87613","",2
"93317","",2
"79019","",2
"89258","262",3
"68873","262",3
"79066","262",3
"91194","262",3
"38109","263",3
"70222","263",3
"89492","263",3
"95694","263",3
"79973","263",3
"93795","263",3
"91808","264",3
"80286","264",3
"42234","264",3
"78584","264",3
"51413","264",3
"49673","266",3
"92438","266",3
"38431","266",3
"85004","266",3
"38140","275",3
"72290","275",3
"78151","275",3
"85083","275",3
"91260","276",3
"68932","276",3
"71043","276",3
"51175","276",3
"78839","277",3
"94044","277",3
"62121","277",3
"69040","277",3
"85425","277",3
"37659","282",3
"68979","282",3
"52950","282",3
"93882","282",3
"85418","282",3
"95118","282",3
"68928","283",3
"79048","283",3
"93869","283",3
"94962","283",3
"37656","283",3
"96024","283",3
"37770","284",3
"87611","284",3
"71818","284",3
"95121","284",3
"87008","284",3
"90331","284",3
"97138","284",3
"68872","285",3
"69051","285",3
"91710","285",3
"93834","285",3
"69041","285",3
"96468","285",3
"71571","287",3
"91101","287",3
"92207","287",3
"70216","287",3
"90892","287",3
"88430","292",3
"94147","292",3
"71724","292",3
"41218","292",3
"71631","293",3
"69012","293",3
"63082","293",3
"86760","293",3
"91204","293",3
"73336","294",3
"50284","294",3
"93846","294",3
"77556","294",3
"72603","294",3
"88136","303",3
"78086","303",3
"69010","303",3
"80394","303",3
"37984","303",3
"72488","315",3
"37788","315",3
"52897","315",3
"82768","315",3
"73414","316",3
"88916","316",3
"88848","316",3
"74061","316",3
"84266","316",3
"81881","327",3
"38350","327",3
"84555","327",3
"78979","344",3
"37601","344",3
"94143","344",3
"97441","344",3
"95861","262",3
"68711","262",3
"88065","262",3
"73992","262",3
"62086","262",3
"86629","262",3
"70916","263",3
"91783","263",3
"86410","263",3
"93797","263",3
"90336","263",3
"55348","263",3
"96524","263",3
"92054","263",3
"60852","264",3
"42500","264",3
"94765","264",3
"87228","264",3
"62130","266",3
"72097","266",3
"81951","266",3
"37662","266",3
"88393","266",3
"71892","266",3
"90486","266",3
"49674","275",3
"79887","275",3
"89273","275",3
"42145","275",3
"42499","276",3
"87486","276",3
"88540","276",3
"95831","276",3
"95660","276",3
"38451","276",3
"77967","276",3
"87350","276",3
"89343","276",3
"87192","277",3
"88225","277",3
"92094","277",3
"70046","277",3
"89342","277",3
"60969","282",3
"61211","282",3
"79826","282",3
"38229","282",3
"63013","282",3
"96532","282",3
"70317","282",3
"84861","282",3
"80318","283",3
"81150","283",3
"78632","283",3
"79256","283",3
"50362","283",3
"62024","283",3
"95260","283",3
"90531","284",3
"94228","284",3
"50328","284",3
"92501","284",3
"92618","284",3
"38523","284",3
"74075","284",3
"82639","284",3
"89275","285",3
"72896","285",3
"92661","285",3
"93835","285",3
"37790","285",3
"89976","285",3
"85591","285",3
"78868","285",3
"68725","287",3
"80374","287",3
"80431","287",3
"84890","287",3
"85882","287",3
"91387","292",3
"78445","292",3
"91001","292",3
"73384","292",3
"79553","292",3
"93804","292",3
"82499","292",3
"51042","292",3
"79646","293",3
"69177","293",3
"50645","293",3
"86764","293",3
"68821","293",3
"90587","293",3
"96591","293",3
"77895","294",3
"63194","294",3
"94985","294",3
"72932","294",3
"86820","294",3
"95291","294",3
"68808","303",3
"86411","303",3
"78850","303",3
"84917","303",3
"96870","303",3
"83760","315",3
"87482","315",3
"74074","315",3
"69782","315",3
"63110","315",3
"90777","315",3
"72334","316",3
"77529","316",3
"90679","316",3
"94013","316",3
"89977","316",3
"87213","316",3
"80552","316",3
"97133","316",3
"60794","327",3
"42236","327",3
"93884","327",3
"52674","327",3
"39152","327",3
"61238","327",3
"84382","327",3
"73854","327",3
"92692","327",3
"97431","327",3
"37701","344",3
"71885","344",3
"87399","344",3
"68904","344",3
"95624","344",3
"82775","344",3
"73344","344",3
"71116","344",3
"86779","344",3
"97233","344",3
"73421","262",3
"36540","262",3
"90320","262",3
"94214","262",3
"92500","262",3
"81923","262",3
"52253","262",3
"82403","262",3
"89493","263",3
"72037","263",3
"95638","263",3
"86972","263",3
"51299","263",3
"93414","263",3
"71122","263",3
"87887","264",3
"77500","264",3
"95820","264",3
"50439","264",3
"73375","264",3
"87225","264",3
"68887","266",3
"68827","266",3
"91815","266",3
"80538","266",3
"50856","266",3
"83615","275",3
"37657","275",3
"72605","275",3
"51415","275",3
"85241","275",3
"93378","275",3
"88368","275",3
"38062","276",3
"71603","276",3
"73800","276",3
"95662","276",3
"71227","276",3
"92087","276",3
"89226","276",3
"50408","276",3
"84554","276",3
"63128","276",3
"50317","277",3
"88224","277",3
"79035","277",3
"78248","277",3
"95837","277",3
"93368","277",3
"38061","282",3
"91156","282",3
"81223","282",3
"95794","282",3
"79042","282",3
"69042","282",3
"68925","282",3
"87393","282",3
"91251","283",3
"69014","283",3
"60819","283",3
"90768","283",3
"92291","283",3
"50459","283",3
"51705","283",3
"72490","284",3
"72491","284",3
"71572","284",3
"80853","284",3
"68958","284",3
"83048","284",3
"95832","284",3
"92662","284",3
"86745","284",3
"87342","284",3
"63172","285",3
"95829","285",3
"49651","285",3
"50462","285",3
"91946","285",3
"82613","285",3
"86970","285",3
"82626","285",3
"86861","287",3
"88087","287",3
"81543","287",3
"70111","287",3
"51792","287",3
"63000","287",3
"38365","287",3
"91359","287",3
"38100","292",3
"68950","292",3
"78422","292",3
"71593","292",3
"91664","292",3
"90764","292",3
"38632","292",3
"81241","292",3
"73544","293",3
"77773","293",3
"86143","293",3
"80281","293",3
"83528","293",3
"37604","293",3
"38394","293",3
"87267","293",3
"91866","293",3
"79334","293",3
"37623","294",3
"79276","294",3
"73991","294",3
"92182","294",3
"73465","294",3
"96349","294",3
"97443","294",3
"97448","294",3
"78407","303",3
"50427","303",3
"51495","303",3
"38425","303",3
"79702","303",3
"97436","303",3
"68723","315",3
"77868","315",3
"50393","315",3
"69008","315",3
"94003","315",3
"50361","315",3
"78895","315",3
"87201","315",3
"71634","316",3
"91920","316",3
"62974","316",3
"62971","316",3
"73620","316",3
"38515","316",3
"88387","327",3
"87402","327",3
"93883","327",3
"51702","327",3
"51549","327",3
"82740","327",3
"51707","327",3
"97432","327",3
"36591","344",3
"68907","344",3
"74014","344",3
"90942","344",3
"95623","344",3
"84847","344",3
"42247","344",3
"83786","344",3
"50301","262",3
"68685","262",3
"74083","262",3
"71066","262",3
"73918","262",3
"71709","262",3
"94930","262",3
"92631","262",3
"73515","262",3
"38311","262",3
"78478","262",3
"70173","262",3
"92981","262",3
"38909","262",3
"68698","263",3
"93697","263",3
"89885","263",3
"84324","263",3
"72362","263",3
"71032","263",3
"61985","263",3
"38928","263",3
"90399","263",3
"91222","263",3
"94067","263",3
"62009","263",3
"80224","263",3
"82474","263",3
"82584","263",3
"95798","263",3
"88125","263",3
"97352","263",3
"50294","264",3
"68770","264",3
"91714","264",3
"80944","264",3
"70944","264",3
"78765","264",3
"37608","264",3
"61033","264",3
"90370","264",3
"54395","264",3
"54424","264",3
"68938","264",3
"68954","264",3
"38067","264",3
"89150","264",3
"96832","264",3
"88030","264",3
"97315","264",3
"94336","266",3
"50407","266",3
"92497","266",3
"87999","266",3
"37688","266",3
"90311","266",3
"85121","266",3
"80370","266",3
"80399","266",3
"73511","266",3
"73513","266",3
"73353","266",3
"38440","266",3
"89256","266",3
"93790","266",3
"93791","266",3
"95950","266",3
"63158","275",3
"78605","275",3
"37718","275",3
"36612","275",3
"89285","275",3
"86935","275",3
"78855","275",3
"62047","275",3
"38530","275",3
"86686","275",3
"84585","275",3
"95770","275",3
"95659","276",3
"71123","276",3
"37607","276",3
"77777","276",3
"95637","276",3
"94931","276",3
"50324","276",3
"50421","276",3
"62977","276",3
"62129","276",3
"85629","276",3
"82627","276",3
"70958","276",3
"89637","277",3
"90566","277",3
"90569","277",3
"87552","277",3
"68745","277",3
"78548","277",3
"37917","277",3
"78235","277",3
"70986","277",3
"88597","277",3
"95466","277",3
"95619","277",3
"95620","277",3
"95621","277",3
"94045","277",3
"95464","277",3
"73974","277",3
"38908","277",3
"71055","277",3
"50417","277",3
"81148","277",3
"80583","277",3
"92841","277",3
"93376","277",3
"96328","277",3
"37851","282",3
"97349","282",3
"71829","282",3
"69240","282",3
"95022","282",3
"50369","282",3
"60784","282",3
"89693","282",3
"51318","282",3
"81682","282",3
"84851","282",3
"84926","282",3
"83004","282",3
"96433","282",3
"87158","282",3
"97324","282",3
"90535","283",3
"87860","283",3
"87863","283",3
"89924","283",3
"81776","283",3
"37694","283",3
"74140","283",3
"38421","283",3
"80363","283",3
"62104","283",3
"86797","283",3
"73721","283",3
"84558","283",3
"38064","283",3
"90335","284",3
"90532","284",3
"88479","284",3
"78715","284",3
"38196","284",3
"90334","284",3
"92574","284",3
"38738","284",3
"51548","284",3
"90290","284",3
"90303","284",3
"89227","284",3
"93152","284",3
"82567","284",3
"96340","284",3
"86754","284",3
"38219","285",3
"90481","285",3
"85465","285",3
"91916","285",3
"81091","285",3
"78865","285",3
"68910","285",3
"70742","285",3
"80393","285",3
"60788","285",3
"94722","285",3
"91917","285",3
"78994","285",3
"85423","285",3
"38573","285",3
"38852","285",3
"42213","285",3
"89930","285",3
"89815","285",3
"78530","285",3
"96342","285",3
"91102","287",3
"88002","287",3
"72071","287",3
"70058","287",3
"90309","287",3
"85400","287",3
"39144","287",3
"63058","287",3
"91950","287",3
"91100","287",3
"86859","287",3
"93146","287",3
"72871","287",3
"89466","292",3
"87742","292",3
"68834","292",3
"72717","292",3
"74060","292",3
"68911","292",3
"69343","292",3
"94445","292",3
"95539","292",3
"50454","292",3
"38579","292",3
"86519","292",3
"85040","292",3
"85149","292",3
"93282","292",3
"69047","292",3
"96633","292",3
"69018","293",3
"71162","293",3
"74078","293",3
"86766","293",3
"69705","293",3
"91687","293",3
"86765","293",3
"92085","293",3
"95127","293",3
"85984","293",3
"83266","293",3
"82463","293",3
"94924","293",3
"85069","293",3
"71479","293",3
"96788","293",3
"37792","294",3
"95855","294",3
"68697","294",3
"78464","294",3
"71040","294",3
"74210","294",3
"37705","294",3
"72943","294",3
"70132","294",3
"94509","294",3
"86588","294",3
"92225","294",3
"56102","294",3
"42232","294",3
"82939","294",3
"96055","294",3
"97444","294",3
"97449","294",3
"97451","294",3
"37837","303",3
"50295","303",3
"38021","303",3
"68987","303",3
"95663","303",3
"73281","303",3
"71719","303",3
"94154","303",3
"92193","303",3
"95337","303",3
"95335","303",3
"71844","303",3
"83817","303",3
"85586","303",3
"79193","303",3
"90037","303",3
"92762","303",3
"97437","303",3
"70759","315",3
"78500","315",3
"90634","315",3
"68881","315",3
"94288","315",3
"78991","315",3
"38032","315",3
"68962","315",3
"94004","315",3
"63014","315",3
"85931","315",3
"82703","315",3
"68951","315",3
"51476","315",3
"79892","315",3
"50313","316",3
"37652","316",3
"87747","316",3
"81950","316",3
"71707","316",3
"80330","316",3
"70162","316",3
"92145","316",3
"95622","316",3
"71778","316",3
"83688","316",3
"84887","316",3
"80576","316",3
"84927","316",3
"82128","316",3
"90703","316",3
"71656","316",3
"73347","316",3
"74017","316",3
"97342","316",3
"81898","327",3
"69033","327",3
"90635","327",3
"90637","327",3
"73863","327",3
"68956","327",3
"93885","327",3
"93886","327",3
"38822","327",3
"91928","327",3
"82381","327",3
"87361","327",3
"95997","327",3
"97317","327",3
"97350","327",3
"87291","344",3
"38763","344",3
"88129","344",3
"80129","344",3
"49737","344",3
"72168","344",3
"72007","344",3
"79077","344",3
"70057","344",3
"83434","344",3
"92518","344",3
"95626","344",3
"89640","344",3
"60791","344",3
"95625","344",3
"68924","344",3
"86527","344",3
"80171","344",3
"93567","344",3
"92850","344",3
"90872","344",3
"97460","344",3
"68953","262",3
"68744","262",3
"68758","262",3
"75295","262",3
"94138","262",3
"91264","262",3
"69022","262",3
"93151","262",3
"68900","263",3
"88651","263",3
"77772","263",3
"79578","263",3
"94068","263",3
"92128","263",3
"68901","263",3
"50413","263",3
"83772","263",3
"84592","263",3
"68690","264",3
"68918","264",3
"88140","264",3
"88323","264",3
"61149","264",3
"92630","264",3
"80287","264",3
"49675","264",3
"73635","264",3
"86932","264",3
"92191","264",3
"96831","264",3
"38617","266",3
"92290","266",3
"36650","266",3
"94583","266",3
"92081","266",3
"81905","266",3
"80188","266",3
"73806","266",3
"42222","266",3
"68895","266",3
"95937","266",3
"89154","275",3
"95799","275",3
"87420","275",3
"89898","275",3
"37673","275",3
"68920","275",3
"69282","275",3
"92623","275",3
"78968","275",3
"38957","275",3
"84848","275",3
"97445","275",3
"61188","276",3
"89840","276",3
"88269","276",3
"82411","276",3
"95661","276",3
"50347","276",3
"53148","276",3
"92663","276",3
"85297","276",3
"71549","276",3
"89839","276",3
"84817","276",3
"96558","276",3
"72382","277",3
"83257","277",3
"90651","277",3
"94649","277",3
"95465","277",3
"77959","277",3
"38910","277",3
"78578","277",3
"82787","277",3
"86323","277",3
"96966","277",3
"38162","282",3
"63219","282",3
"38246","282",3
"81770","282",3
"95779","282",3
"94894","282",3
"95023","282",3
"95651","282",3
"73649","282",3
"70987","282",3
"85027","282",3
"82758","282",3
"91094","283",3
"95560","283",3
"89190","283",3
"81845","283",3
"89444","283",3
"37798","283",3
"83189","283",3
"42116","283",3
"87391","283",3
"82469","283",3
"38139","284",3
"68773","284",3
"78371","284",3
"70929","284",3
"94207","284",3
"90302","284",3
"92504","284",3
"92617","284",3
"86759","284",3
"86757","284",3
"83028","284",3
"95978","284",3
"72389","285",3
"80080","285",3
"78435","285",3
"85930","285",3
"61999","285",3
"92764","285",3
"70360","285",3
"86620","285",3
"85596","285",3
"84709","285",3
"80280","285",3
"90540","285",3
"79170","287",3
"37613","287",3
"89676","287",3
"70928","287",3
"71117","287",3
"68930","287",3
"68952","287",3
"92614","287",3
"38960","287",3
"91003","292",3
"68779","292",3
"95693","292",3
"94144","292",3
"95180","292",3
"95181","292",3
"82767","292",3
"73540","292",3
"54797","292",3
"55519","292",3
"92078","292",3
"93746","292",3
"72886","292",3
"90406","293",3
"68893","293",3
"90307","293",3
"83335","293",3
"60834","293",3
"69138","293",3
"95126","293",3
"62128","293",3
"86842","293",3
"92811","293",3
"96076","293",3
"90899","293",3
"86189","293",3
"38356","293",3
"84190","293",3
"68807","294",3
"92192","294",3
"88417","294",3
"95315","294",3
"91519","294",3
"83438","294",3
"73085","294",3
"68917","294",3
"40179","294",3
"71694","294",3
"97450","294",3
"70874","303",3
"60825","303",3
"77809","303",3
"83255","303",3
"38279","303",3
"38287","303",3
"80076","303",3
"97438","303",3
"93566","315",3
"94286","315",3
"94249","315",3
"61135","315",3
"84290","315",3
"91743","315",3
"90265","315",3
"71799","315",3
"62056","315",3
"51683","315",3
"84684","315",3
"80403","316",3
"78967","316",3
"37655","316",3
"50326","316",3
"71769","316",3
"63133","316",3
"53669","316",3
"95841","316",3
"82952","316",3
"86725","316",3
"82570","316",3
"96201","316",3
"89101","327",3
"72099","327",3
"80913","327",3
"94933","327",3
"37941","327",3
"37894","327",3
"62119","327",3
"70165","327",3
"79954","327",3
"82653","327",3
"80537","327",3
"70018","327",3
"91649","327",3
"97433","327",3
"93733","344",3
"78117","344",3
"80337","344",3
"71915","344",3
"79947","344",3
"38230","344",3
"95627","344",3
"62127","344",3
"86485","344",3
"72167","344",3
"97442","344",3
"95780","262",3
"36934","262",3
"92180","263",3
"70696","264",3
"45125","264",3
"36940","264",3
"60752","264",3
"40025","266",3
"73476","266",3
"42411","275",3
"78361","276",3
"41273","276",3
"37424","276",3
"88898","276",3
"40990","277",3
"62136","282",3
"93317","282",3
"70622","283",3
"37281","283",3
"91970","284",3
"79437","284",3
"41929","284",3
"73580","285",3
"36856","285",3
"72588","285",3
"73317","287",3
"39850","287",3
"92702","292",3
"36943","293",3
"37306","294",3
"93153","294",3
"39355","294",3
"87211","303",3
"92901","303",3
"95830","315",3
"37245","315",3
"41946","315",3
"60780","316",3
"94767","316",3
"81031","316",3
"81794","327",3
"92837","327",3
"39431","327",3
"62137","327",3
"86486","344",3
"89339","344",3
"79343","344",3
"37770",,4
"36612",,4
"37306",,4
"37604",,4
"36540",,4
"37718",,4
"37281",,4
"37798",,4
"37705",,4
"37792",,4
"37701",,4
"38196",,4
"37623",,4
"37607",,4
"37608",,4
"38545",,4
"37644",,4
"37646",,4
"37645",,4
"37657",,4
"37653",,4
"37694",,4
"37656",,4
"37673",,4
"37655",,4
"38225",,4
"37840",,4
"37674",,4
"38246",,4
"38311",,4
"38229",,4
"37662",,4
"37688",,4
"38277",,4
"38394",,4
"38287",,4
"38279",,4
"38315",,4
"38440",,4
"38425",,4
"38738",,4
"38431",,4
"38530",,4
"38523",,4
"38421",,4
"41327",,4
"38508",,4
"38748",,4
"38908",,4
"38928",,4
"38910",,4
"38852",,4
"38913",,4
"39572",,4
"38957",,4
"38909",,4
"40006",,4
"40179",,4
"40025",,4
"39152",,4
"41218",,4
"42116",,4
"41363",,4
"40990",,4
"42222",,4
"41929",,4
"42213",,4
"42140",,4
"42145",,4
"42234",,4
"42330",,4
"42232",,4
"49674",,4
"42411",,4
"49673",,4
"50284",,4
"42501",,4
"50301",,4
"42499",,4
"42500",,4
"50294",,4
"50324",,4
"50328",,4
"50398",,4
"50369",,4
"50407",,4
"50362",,4
"50307",,4
"50317",,4
"50402",,4
"50348",,4
"50459",,4
"50421",,4
"50439",,4
"51042",,4
"50427",,4
"50408",,4
"50645",,4
"50856",,4
"51175",,4
"51319",,4
"51299",,4
"51318",,4
"51413",,4
"51415",,4
"51705",,4
"55594",,4
"51772",,4
"53731",,4
"51905",,4
"51700",,4
"52253",,4
"54395",,4
"52950",,4
"54797",,4
"53669",,4
"52674",,4
"55348",,4
"60784",,4
"60787",,4
"60780",,4
"56102",,4
"51792",,4
"60802",,4
"60788",,4
"60969",,4
"61211",,4
"61149",,4
"60859",,4
"60819",,4
"61188",,4
"62024",,4
"60853",,4
"61033",,4
"61985",,4
"62009",,4
"62069",,4
"62047",,4
"62086",,4
"68834",,4
"62121",,4
"62128",,4
"62997",,4
"62104",,4
"63000",,4
"62974",,4
"62130",,4
"63058",,4
"69165",,4
"62129",,4
"63128",,4
"63110",,4
"63158",,4
"63013",,4
"68887",,4
"63172",,4
"68895",,4
"68893",,4
"63177",,4
"63219",,4
"68884",,4
"68901",,4
"68896",,4
"68911",,4
"68690",,4
"68910",,4
"63422",,4
"73991",,4
"68693",,4
"68928",,4
"68744",,4
"68725",,4
"68920",,4
"68745",,4
"68925",,4
"68929",,4
"68930",,4
"68932",,4
"68749",,4
"68758",,4
"68784",,4
"68938",,4
"68698",,4
"68808",,4
"68986",,4
"68954",,4
"68950",,4
"68987",,4
"68953",,4
"68770",,4
"68822",,4
"68995",,4
"68773",,4
"68979",,4
"68827",,4
"69014",,4
"69018",,4
"69008",,4
"69010",,4
"69012",,4
"69036",,4
"70323",,4
"69016",,4
"70222",,4
"70581",,4
"69040",,4
"69047",,4
"70666",,4
"69160",,4
"68807",,4
"69177",,4
"70742",,4
"70916",,4
"69138",,4
"70696",,4
"70929",,4
"70934",,4
"69249",,4
"70986",,4
"70944",,4
"69705",,4
"69282",,4
"71162",,4
"70046",,4
"70058",,4
"71066",,4
"71227",,4
"71719",,4
"70116",,4
"70009",,4
"70132",,4
"71920",,4
"71892",,4
"71389",,4
"71479",,4
"70173",,4
"71549",,4
"71572",,4
"71927",,4
"71571",,4
"72007",,4
"71937",,4
"71704",,4
"72079",,4
"71818",,4
"71631",,4
"72150",,4
"71709",,4
"71724",,4
"72168",,4
"72490",,4
"72362",,4
"72290",,4
"72565",,4
"72491",,4
"72037",,4
"72386",,4
"72603",,4
"72297",,4
"72745",,4
"72595",,4
"72893",,4
"72376",,4
"73336",,4
"72879",,4
"73340",,4
"73281",,4
"72871",,4
"79437",,4
"73978",,4
"73384",,4
"84855",,4
"73421",,4
"73446",,4
"73992",,4
"74140",,4
"74060",,4
"74081",,4
"74213",,4
"77967",,4
"74061",,4
"77529",,4
"74271",,4
"77544",,4
"75295",,4
"77500",,4
"78117",,4
"77959",,4
"77556",,4
"78578",,4
"78086",,4
"77551",,4
"78407",,4
"78445",,4
